player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
1044002267,4,4,717,805.5744,101,3,0,2,5,1,0,0,0,0.54545456,0.0,0,0,0
402583877,3,5,354,492.06512,43,0,0,3,0,0,0,2,0,0.8181818,1.6,0,0,0
106573901,2,5,372,477.1583,30,0,0,2,10,7,0,5,0,0.90909094,36.967117,0,0,1
164199202,0,10,106,307.17386,6,0,7,7,1,6,2,1,0,0.54545456,0.0,0,0,1
73401082,2,11,96,295.7608,0,0,12,6,1,3,5,1,0,0.72727275,3.0332775,0,0,0
124801257,10,1,513,797.1427,96,3,0,2,2,1,0,2,2,0.45714286,21.567532,2,0,0
301750126,11,1,449,772.9191,21,3,2,1,11,0,0,3,1,0.6571429,12.866748,0,0,0
126842529,5,2,344,582.22815,36,1,0,3,4,1,1,1,0,0.5714286,17.564285,1,0,0
256156323,6,4,120,439.49524,15,0,10,2,1,5,2,8,0,0.62857145,45.46626,1,1,0
320219866,3,3,118,412.75613,12,1,8,2,7,13,3,2,0,0.5714286,16.666079,2,0,1

