player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
418942836,5,3,482,744.8827,74,3,1,7,3,5,0,2,1,0.4347826,41.366875,3,0,0
152168157,6,3,93,457.7199,8,0,7,0,0,5,3,0,0,0.95652175,60.232838,2,1,1
138880576,2,3,307,581.6185,19,2,0,3,2,0,0,6,0,0.6956522,148.29797,0,0,3
101356886,3,2,81,406.18137,18,0,8,4,3,5,1,9,0,0.6086956,0.0,1,0,0
140297552,7,2,347,684.88544,34,4,2,3,9,3,0,0,1,0.82608694,31.43291,2,0,1
1041276674,6,7,397,612.68805,76,0,0,1,5,1,1,2,0,0.7692308,2.8002443,0,0,0
127530803,2,4,358,539.5418,50,0,2,2,10,0,0,0,0,0.30769232,0.0,0,0,1
158072796,3,6,248,436.38333,20,0,0,1,1,0,0,3,0,0.6923077,24.299997,0,0,0
114162163,2,3,42,289.3317,0,1,10,2,1,4,1,0,0,0.7692308,41.066742,0,0,1
120840516,0,3,108,300.52866,12,1,6,4,2,6,2,0,0,0.23076923,19.2,0,0,1

