player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
124801257,11,2,675,817.7246,101,5,0,5,7,1,0,3,1,0.45454547,9.801125,2,0,1
301750126,12,3,386,610.1338,22,3,1,2,15,1,0,4,0,0.90909094,55.399582,1,0,0
126842529,6,7,410,672.4665,52,0,2,1,5,3,0,0,0,0.72727275,48.300293,2,0,0
256156323,0,6,67,357.1128,3,0,9,4,3,5,4,9,0,0.6060606,77.52885,0,0,2
320219866,4,7,100,354.8948,2,0,12,1,2,7,5,1,0,0.8484849,35.26519,0,0,0
86698277,4,2,281,566.7495,58,1,0,3,1,2,0,1,0,0.6,86.06583,1,0,0
346412363,1,11,23,248.91013,0,0,8,8,5,6,4,3,0,0.64,89.36828,0,0,0
136829091,4,11,126,414.68448,3,0,15,7,4,10,4,3,0,0.72,10.0,0,0,1
93618577,2,7,392,493.1166,40,1,0,1,10,3,0,1,1,0.6,35.967007,1,0,0
331855530,14,3,812,894.8757,79,0,0,10,3,1,0,4,0,0.88,12.2662115,1,1,0

