player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
86698277,5,3,202,495.16928,42,0,0,2,3,0,0,0,0,0.4680851,6.665996,1,0,3
346412363,4,3,73,452.177,0,0,4,8,3,0,1,0,0,0.42553192,7.5,1,0,0
136829091,8,4,35,377.06143,3,0,9,1,3,9,2,2,0,0.70212764,75.63429,0,0,0
93618577,9,2,240,640.53033,25,1,2,0,7,1,0,3,0,0.59574467,40.397327,0,0,1
331855530,21,2,338,873.166,60,6,0,0,2,0,0,2,1,0.78723407,8.73318,1,0,0
177203952,3,1,297,509.81183,76,1,1,4,3,2,1,2,0,0.64285713,41.732994,0,1,0
1026694469,1,8,234,434.43823,18,0,2,0,7,0,0,0,0,0.42857143,8.666594,0,0,0
292921272,7,13,173,478.46262,30,0,0,3,1,1,0,1,0,0.5714286,2.0,0,0,0
105045291,1,14,17,245.31085,3,1,2,1,4,6,2,6,0,0.64285713,44.300423,0,0,1
81306398,2,11,13,246.18167,0,0,9,5,1,4,3,1,0,0.64285713,14.736806,0,0,0

