player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
1657135701,1,6,375,483.5015,39,0,0,0,1,0,0,2,0,0.42857143,5.2005277,0,0,0
72393079,0,1,303,445.06055,9,0,2,0,2,1,0,0,0,0.5714286,5.5,0,0,0
374875067,3,5,300,457.21286,56,0,0,1,0,1,0,2,0,0.42857143,3.6003664,0,0,1
333351042,0,6,79,284.1322,6,0,7,6,2,4,3,1,0,0.85714287,37.499584,0,0,0
349310876,3,8,66,247.06909,9,0,9,5,2,3,4,1,0,0.71428573,39.232666,0,1,0
177203952,13,1,511,865.6236,52,3,0,3,9,0,0,2,1,0.65384614,14.333368,1,0,0
1026694469,5,0,457,802.823,23,0,1,3,7,0,0,0,0,0.8076923,21.366304,0,0,0
292921272,5,0,353,673.44653,58,4,0,5,5,3,0,2,0,0.6923077,30.43426,1,0,0
105045291,2,5,34,366.69064,3,0,6,3,7,8,0,9,0,0.6923077,79.89961,0,0,1
81306398,0,1,41,307.47232,0,0,9,5,2,6,2,1,1,0.6923077,29.467041,1,0,0

