player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
10366616,5,13,58,289.75064,6,1,11,2,4,9,4,6,0,0.5,18.100204,0,0,0
100058342,3,5,574,643.49207,91,0,0,1,2,1,0,1,0,0.4090909,16.000217,0,0,0
898455820,4,7,265,432.5551,33,1,1,1,6,2,0,1,0,0.6363636,27.433071,0,0,0
183719386,6,5,378,630.31604,50,0,0,4,0,4,0,2,0,0.54545456,14.768064,0,0,0
25907144,4,6,106,335.4791,0,0,7,6,4,4,2,0,0,0.59090906,28.466839,0,0,1
1044002267,9,4,444,687.79144,81,2,0,1,5,0,0,3,0,0.6388889,24.765316,2,0,0
195108598,5,5,406,692.0785,43,2,0,1,6,0,0,1,0,0.5277778,8.233398,0,0,0
106573901,12,3,359,676.8195,44,3,0,3,8,1,0,0,1,0.7222222,1.0005517,0,1,0
164199202,3,7,77,435.34048,6,0,8,2,6,6,0,6,0,0.6388889,34.53303,1,0,0
73401082,6,3,18,430.4237,6,0,12,1,1,2,7,2,1,0.6944444,12.799514,2,0,0

