player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
206642367,9,1,225,657.1372,41,0,0,0,3,1,0,0,0,0.3548387,0.66652834,0,0,0
154974246,8,2,157,587.17737,9,1,2,0,5,1,0,1,0,0.48387095,7.3331795,0,0,1
90423751,3,1,58,391.35046,12,0,1,3,3,2,0,2,0,0.61290324,0.0,0,0,0
191362875,1,5,18,291.06122,0,1,6,3,3,4,1,2,0,0.4516129,18.299475,0,0,0
160119017,10,1,144,559.0721,18,1,0,1,1,1,0,3,0,0.5483871,6.466675,0,1,0
1674486174,2,2,126,371.788,27,0,0,2,0,0,0,0,0,0.3,0.0,0,0,0
288775038,6,3,92,372.69788,18,0,3,0,6,0,0,0,0,0.9,6.600061,0,0,1
1088362710,1,6,48,243.4946,0,0,2,0,0,1,0,1,0,0.7,13.200077,0,0,0
1190137167,1,11,18,182.17865,0,0,4,0,0,0,3,0,0,0.7,7.6001215,0,0,0
1166358463,0,9,81,282.41733,6,0,1,1,1,0,1,0,0,0.4,15.134323,0,0,1

