player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
10366616,1,10,138,405.80432,41,1,8,4,2,7,2,6,0,0.71428573,0.76655275,2,0,1
100058342,3,7,368,507.11755,68,0,0,2,3,2,0,1,0,0.5714286,35.933636,1,0,0
898455820,3,3,366,532.79346,44,2,1,1,8,1,0,2,0,0.5,37.96897,2,0,0
183719386,4,9,294,429.82605,27,0,0,1,2,3,0,0,0,0.42857143,0.0,2,0,0
25907144,3,12,37,300.10388,0,0,10,1,1,3,4,8,0,0.5714286,90.06765,1,0,0
172099728,17,1,461,782.12085,56,4,0,3,2,3,0,1,1,0.8,11.299904,0,1,0
480412663,13,1,412,707.8021,40,2,2,2,13,1,0,0,0,0.725,14.266577,0,0,0
165564598,5,1,468,707.4185,72,3,0,0,2,3,0,4,0,0.775,51.40097,0,0,0
317880638,4,2,74,380.51196,6,0,4,3,2,4,4,0,0,0.8,50.033073,0,0,0
196878136,1,9,27,311.4195,6,0,14,4,6,3,3,1,1,0.375,70.0993,0,0,0

