player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
124801257,6,3,475,611.9595,74,1,0,1,2,0,0,1,0,0.6875,8.201457,0,0,0
301750126,1,5,349,482.61697,27,0,1,1,3,2,0,1,0,0.625,29.702068,0,0,0
126842529,6,8,461,603.41473,53,0,0,4,0,0,0,3,1,0.875,21.700314,0,0,0
256156323,1,12,74,293.66797,12,1,9,3,6,4,6,1,0,0.8125,41.1666,0,0,1
320219866,2,15,142,340.13574,14,0,10,1,2,7,1,2,0,0.875,6.0,0,0,0
10366616,9,2,94,455.69644,0,1,14,5,2,13,6,10,0,0.6904762,19.567577,1,0,0
100058342,9,1,553,946.97296,108,4,0,11,7,1,0,2,0,0.45238096,42.766087,3,0,0
898455820,13,3,368,678.77844,38,0,2,1,16,2,0,3,1,0.78571427,81.36923,1,1,0
183719386,10,4,431,684.38306,28,2,0,0,4,5,0,1,0,0.52380955,12.5,1,0,3
25907144,1,6,49,322.4261,6,1,3,6,5,3,1,1,0,0.5952381,87.93155,0,0,4

