player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
111620041,2,4,643,743.7708,78,0,0,4,4,2,1,1,0,0.6086956,0.0,1,0,0
152168157,6,9,100,410.0035,3,0,10,4,4,9,4,7,0,0.7826087,52.53313,0,0,2
138880576,8,6,276,570.93805,38,0,0,4,2,1,0,0,0,0.6956522,71.70017,1,0,0
101356886,2,6,84,356.79462,0,0,6,3,1,11,0,4,0,0.47826087,16.932985,0,1,0
210053851,5,5,353,582.45166,37,1,2,0,14,0,0,3,0,0.6086956,77.53221,0,0,1
320252024,15,1,606,984.9931,78,9,0,0,1,0,0,2,0,0.8,7.6835685,1,0,0
137129583,6,6,345,705.17834,27,0,2,1,8,2,0,1,0,0.6333333,16.932812,0,0,0
118134220,3,5,389,735.84717,21,0,0,3,1,1,0,3,0,0.56666666,14.899749,0,0,0
157475523,4,3,114,462.28928,21,0,4,5,1,2,2,0,2,0.7,35.233334,1,0,0
111114687,2,8,14,381.18094,3,0,12,1,3,8,4,1,0,0.6333333,35.66663,0,0,0

