player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
171262902,14,2,648,813.51025,95,10,1,0,6,5,0,2,3,0.5106383,2.3641367,2,0,1
312436974,14,2,443,629.1876,46,1,1,2,21,1,0,0,0,0.82978725,68.63475,1,0,0
56351509,10,5,493,743.71155,6,0,0,0,2,4,0,2,1,0.61702126,4.7669888,2,0,1
93817671,5,12,132,413.31494,9,0,13,2,1,9,5,1,0,0.59574467,33.900192,1,0,0
103735745,3,4,183,495.8632,24,0,11,12,7,7,4,6,0,0.59574467,10.0,1,0,1
86698277,6,5,446,562.53467,60,0,0,4,4,1,6,0,0,0.56,9.699293,0,0,0
346412363,5,12,39,342.81305,6,0,8,6,3,5,1,5,0,0.76,173.5346,0,1,0
136829091,2,8,174,366.7948,14,0,16,2,0,8,1,3,0,0.68,13.433113,0,0,0
93618577,7,13,387,609.75793,12,0,0,3,8,0,0,4,0,0.72,59.664764,0,0,0
331855530,5,9,563,603.2259,88,1,1,4,3,2,0,5,0,0.48,34.199905,0,0,2

