player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
363758022,10,4,567,687.79126,62,6,1,5,7,4,0,13,1,0.7096774,7.433166,1,0,0
157989498,3,8,64,343.88638,3,0,8,8,3,6,3,2,0,0.8064516,7.0002146,1,0,1
352545711,11,4,660,795.36304,70,0,2,1,8,3,0,0,0,0.8064516,80.266304,1,0,0
1031547092,2,7,74,320.44504,0,0,14,3,3,3,4,1,0,0.6451613,17.233183,0,0,1
252737052,5,5,308,542.95325,45,1,0,3,2,5,0,6,0,0.83870965,18.43573,1,0,1
418942836,4,3,651,671.93604,99,4,1,8,5,3,0,0,1,0.4814815,30.23336,0,0,0
152168157,0,6,110,366.71863,3,1,13,2,2,6,5,3,0,0.8148148,69.63337,0,0,1
140297552,6,8,428,548.3429,52,1,1,3,17,7,0,5,0,0.5925926,56.0399,0,0,0
101356886,6,9,246,511.88885,6,0,9,2,2,7,4,0,1,0.8148148,12.100564,0,0,0
138880576,11,5,284,469.34375,20,0,0,2,5,1,0,2,0,0.8148148,68.53405,0,1,0

