match_id,player_id,hero_id,is_radiant,lose
8742051677,164199202,19,FALSE,1
8742051677,190826739,29,TRUE,0
8742051677,402583877,65,FALSE,1
8742051677,1044002267,10,FALSE,1
8742118850,90423751,19,TRUE,0
8742118850,118559150,30,FALSE,1
8742118850,140411011,82,FALSE,1
8742118850,154974246,74,TRUE,0
8742118850,155447692,107,FALSE,1
8742118850,156328257,65,FALSE,1
8742118850,160119017,33,TRUE,0
8742118850,164962869,41,TRUE,0
8742118850,181716137,23,FALSE,1
8742118850,191362875,64,TRUE,0
8742124178,86698277,92,TRUE,1
8742124178,93618577,126,TRUE,1
8742124178,113457795,19,FALSE,0
8742124178,136829091,37,TRUE,1
8742124178,139937922,15,FALSE,0
8742124178,158847773,79,FALSE,0
8742124178,206642367,46,FALSE,0
8742124178,207829314,138,FALSE,0
8742124178,331855530,11,TRUE,1
8742124178,346412363,100,TRUE,1
8742136025,9403474,100,TRUE,0
8742136025,73401082,45,FALSE,1
8742136025,91730177,64,TRUE,0
8742136025,106573901,38,FALSE,1
8742136025,116585378,13,TRUE,0
8742136025,127617979,49,TRUE,0
8742136025,164199202,79,FALSE,1
8742136025,190826739,15,TRUE,0
8742136025,402583877,29,FALSE,1
8742136025,1044002267,10,FALSE,1
8742137378,93817671,110,FALSE,0
8742137378,103735745,27,FALSE,0
8742137378,165564598,129,TRUE,1
8742137378,171262902,89,FALSE,0
8742137378,172099728,56,TRUE,1
8742137378,195108598,69,FALSE,0
8742137378,196878136,100,TRUE,1
8742137378,312436974,74,FALSE,0
8742137378,317880638,79,TRUE,1
8742137378,480412663,28,TRUE,1
8742266812,100594231,90,TRUE,1
8742266812,124801257,70,FALSE,0
8742266812,126842529,108,FALSE,0
8742266812,146711951,135,TRUE,1
8742266812,155494381,27,TRUE,1
8742266812,256156323,79,FALSE,0
8742266812,301750126,13,FALSE,0
8742266812,320219866,58,FALSE,0
8742266812,324277900,126,TRUE,1
8742266812,355168766,38,TRUE,1
8742266886,94296097,37,FALSE,1
8742266886,101356886,90,TRUE,0
8742266886,101695162,19,FALSE,1
8742266886,129958758,65,FALSE,1
8742266886,138880576,108,TRUE,0
8742266886,140297552,38,TRUE,0
8742266886,152168157,27,TRUE,0
8742266886,173978074,17,FALSE,1
8742266886,418942836,63,TRUE,0
8742266886,898754153,48,FALSE,1
8742267022,94155156,110,FALSE,1
8742267022,97658618,145,FALSE,1
8742267022,106305042,74,TRUE,0
8742267022,108958769,64,TRUE,0
8742267022,126212866,55,FALSE,1
8742267022,154715080,106,FALSE,1
8742267022,241884166,19,FALSE,1
8742267022,302214028,96,TRUE,0
8742267022,321580662,46,TRUE,0
8742267022,847565596,26,TRUE,0
8742267069,10366616,9,FALSE,1
8742267069,25907144,79,FALSE,1
8742267069,100058342,102,FALSE,1
8742267069,157989498,88,TRUE,0
8742267069,183719386,129,FALSE,1
8742267069,252737052,85,TRUE,0
8742267069,352545711,39,TRUE,0
8742267069,363758022,38,TRUE,0
8742267069,898455820,126,FALSE,1
8742267069,1031547092,65,TRUE,0
8742334442,94296097,110,TRUE,0
8742334442,101356886,91,FALSE,1
8742334442,101695162,100,TRUE,0
8742334442,129958758,65,TRUE,0
8742334442,138880576,99,FALSE,1
8742334442,140297552,47,FALSE,1
8742334442,152168157,27,FALSE,1
8742334442,173978074,15,TRUE,0
8742334442,418942836,136,FALSE,1
8742334442,898754153,63,TRUE,0
8742349162,100594231,58,FALSE,1
8742349162,124801257,136,TRUE,0
8742349162,126842529,98,TRUE,0
8742349162,146711951,38,FALSE,1
8742349162,155494381,27,FALSE,1
8742349162,256156323,123,TRUE,0
8742349162,301750126,13,TRUE,0
8742349162,320219866,79,TRUE,0
8742349162,324277900,19,FALSE,1
8742349162,355168766,138,FALSE,1
8742349256,94155156,64,TRUE,1
8742349256,97658618,138,TRUE,1
8742349256,106305042,19,FALSE,0
8742349256,108958769,27,FALSE,0
8742349256,126212866,29,TRUE,1
8742349256,154715080,13,TRUE,1
8742349256,241884166,107,TRUE,1
8742349256,302214028,65,FALSE,0
8742349256,321580662,10,FALSE,0
8742349256,847565596,90,FALSE,0
8742349274,10366616,64,FALSE,0
8742349274,25907144,27,FALSE,0
8742349274,100058342,70,FALSE,0
8742349274,157989498,19,TRUE,1
8742349274,183719386,126,FALSE,0
8742349274,252737052,99,TRUE,1
8742349274,352545711,106,TRUE,1
8742349274,363758022,11,TRUE,1
8742349274,898455820,16,FALSE,0
8742349274,1031547092,101,TRUE,1
8742422808,94155156,27,FALSE,1
8742422808,97658618,72,FALSE,1
8742422808,124801257,136,TRUE,0
8742422808,126212866,155,FALSE,1
8742422808,126842529,99,TRUE,0
8742422808,154715080,126,FALSE,1
8742422808,241884166,90,FALSE,1
8742422808,256156323,26,TRUE,0
8742422808,301750126,13,TRUE,0
8742422808,320219866,37,TRUE,0
8742422889,94296097,3,TRUE,1
8742422889,101695162,65,TRUE,1
8742422889,106305042,17,FALSE,0
8742422889,108958769,110,FALSE,0
8742422889,129958758,96,TRUE,1
8742422889,173978074,11,TRUE,1
8742422889,302214028,129,FALSE,0
8742422889,321580662,41,FALSE,0
8742422889,847565596,131,FALSE,0
8742422889,898754153,70,TRUE,1
8742432109,10366616,64,FALSE,0
8742432109,25907144,19,FALSE,0
8742432109,100058342,18,FALSE,0
8742432109,100594231,90,TRUE,1
8742432109,146711951,99,TRUE,1
8742432109,155494381,123,TRUE,1
8742432109,183719386,98,FALSE,0
8742432109,324277900,17,TRUE,1
8742432109,355168766,11,TRUE,1
8742432109,898455820,65,FALSE,0
8742432204,101356886,50,TRUE,1
8742432204,138880576,47,TRUE,1
8742432204,140297552,126,TRUE,1
8742432204,152168157,100,TRUE,1
8742432204,157989498,88,FALSE,0
8742432204,252737052,33,FALSE,0
8742432204,352545711,17,FALSE,0
8742432204,363758022,46,FALSE,0
8742432204,418942836,82,TRUE,1
8742432204,1031547092,79,FALSE,0
8742477122,94155156,50,TRUE,1
8742477122,97658618,21,TRUE,1
8742477122,124801257,41,FALSE,0
8742477122,126212866,137,TRUE,1
8742477122,126842529,78,FALSE,0
8742477122,154715080,74,TRUE,1
8742477122,241884166,79,TRUE,1
8742477122,256156323,27,FALSE,0
8742477122,301750126,106,FALSE,0
8742477122,320219866,64,FALSE,0
8742491783,94296097,110,TRUE,1
8742491783,101695162,26,TRUE,1
8742491783,106305042,126,FALSE,0
8742491783,108958769,83,FALSE,0
8742491783,129958758,98,TRUE,1
8742491783,173978074,114,TRUE,1
8742491783,302214028,108,FALSE,0
8742491783,321580662,94,FALSE,0
8742491783,847565596,64,FALSE,0
8742491783,898754153,46,TRUE,1
8742496748,10366616,64,FALSE,1
8742496748,25907144,19,FALSE,1
8742496748,100058342,41,FALSE,1
8742496748,100594231,66,TRUE,0
8742496748,146711951,137,TRUE,0
8742496748,155494381,100,TRUE,0
8742496748,183719386,98,FALSE,1
8742496748,324277900,39,TRUE,0
8742496748,355168766,10,TRUE,0
8742496748,898455820,65,FALSE,1
8742507954,101356886,90,TRUE,0
8742507954,138880576,137,TRUE,0
8742507954,140297552,38,TRUE,0
8742507954,152168157,27,TRUE,0
8742507954,157989498,100,FALSE,1
8742507954,252737052,99,FALSE,1
8742507954,352545711,16,FALSE,1
8742507954,363758022,48,FALSE,1
8742507954,418942836,94,TRUE,0
8742507954,1031547092,37,FALSE,1
8743150101,9403474,100,FALSE,1
8743150101,91730177,37,FALSE,1
8743150101,93817671,79,TRUE,0
8743150101,103735745,27,TRUE,0
8743150101,116585378,52,FALSE,1
8743150101,127617979,15,FALSE,1
8743150101,171262902,109,TRUE,0
8743150101,190826739,120,FALSE,1
8743150101,195108598,28,TRUE,0
8743150101,312436974,126,TRUE,0
8743150103,90423751,26,FALSE,1
8743150103,154974246,145,FALSE,1
8743150103,160119017,65,FALSE,1
8743150103,164962869,42,FALSE,1
8743150103,165564598,69,TRUE,0
8743150103,172099728,93,TRUE,0
8743150103,191362875,40,FALSE,1
8743150103,196878136,3,TRUE,0
8743150103,317880638,79,TRUE,0
8743150103,480412663,13,TRUE,0
8743150168,73401082,31,TRUE,0
8743150168,106573901,126,TRUE,0
8743150168,113457795,120,FALSE,1
8743150168,139937922,99,FALSE,1
8743150168,158847773,40,FALSE,1
8743150168,164199202,86,TRUE,0
8743150168,206642367,56,FALSE,1
8743150168,207829314,100,FALSE,1
8743150168,402583877,38,TRUE,0
8743150168,1044002267,63,TRUE,0
8743150184,86698277,69,FALSE,0
8743150184,93618577,38,FALSE,0
8743150184,118559150,75,TRUE,1
8743150184,136829091,110,FALSE,0
8743150184,140411011,54,TRUE,1
8743150184,155447692,53,TRUE,1
8743150184,156328257,120,TRUE,1
8743150184,181716137,137,TRUE,1
8743150184,331855530,49,FALSE,0
8743150184,346412363,65,FALSE,0
8743235152,86698277,99,TRUE,0
8743235152,93618577,52,TRUE,0
8743235152,118559150,26,FALSE,1
8743235152,136829091,110,TRUE,0
8743235152,140411011,70,FALSE,1
8743235152,155447692,131,FALSE,1
8743235152,156328257,38,FALSE,1
8743235152,181716137,120,FALSE,1
8743235152,331855530,49,TRUE,0
8743235152,346412363,100,TRUE,0
8743236667,73401082,87,FALSE,0
8743236667,106573901,106,FALSE,0
8743236667,113457795,13,TRUE,1
8743236667,139937922,28,TRUE,1
8743236667,158847773,65,TRUE,1
8743236667,164199202,53,FALSE,0
8743236667,206642367,36,TRUE,1
8743236667,207829314,136,TRUE,1
8743236667,402583877,29,FALSE,0
8743236667,1044002267,63,FALSE,0
8743239684,9403474,62,FALSE,1
8743239684,91730177,58,FALSE,1
8743239684,93817671,110,TRUE,0
8743239684,103735745,136,TRUE,0
8743239684,116585378,126,FALSE,1
8743239684,127617979,70,FALSE,1
8743239684,171262902,46,TRUE,0
8743239684,190826739,40,FALSE,1
8743239684,195108598,29,TRUE,0
8743239684,312436974,106,TRUE,0
8743259155,90423751,3,FALSE,1
8743259155,154974246,39,FALSE,1
8743259155,160119017,120,FALSE,1
8743259155,164962869,49,FALSE,1
8743259155,165564598,155,TRUE,0
8743259155,172099728,73,TRUE,0
8743259155,191362875,110,FALSE,1
8743259155,196878136,64,TRUE,0
8743259155,317880638,119,TRUE,0
8743259155,480412663,17,TRUE,0
8743439140,94296097,110,TRUE,0
8743439140,100594231,66,FALSE,1
8743439140,101695162,100,TRUE,0
8743439140,129958758,129,TRUE,0
8743439140,146711951,137,FALSE,1
8743439140,155494381,123,FALSE,1
8743439140,173978074,52,TRUE,0
8743439140,324277900,106,FALSE,1
8743439140,355168766,18,FALSE,1
8743439140,898754153,49,TRUE,0
8743439271,10366616,65,TRUE,0
8743439271,25907144,27,TRUE,0
8743439271,94155156,110,FALSE,1
8743439271,97658618,63,FALSE,1
8743439271,100058342,70,TRUE,0
8743439271,126212866,78,FALSE,1
8743439271,154715080,13,FALSE,1
8743439271,183719386,99,TRUE,0
8743439271,241884166,79,FALSE,1
8743439271,898455820,16,TRUE,0
8743439281,101356886,50,FALSE,1
8743439281,106305042,106,TRUE,0
8743439281,108958769,79,TRUE,0
8743439281,138880576,69,FALSE,1
8743439281,140297552,126,FALSE,1
8743439281,152168157,100,FALSE,1
8743439281,302214028,96,TRUE,0
8743439281,321580662,46,TRUE,0
8743439281,418942836,109,FALSE,1
8743439281,847565596,26,TRUE,0
8743439283,124801257,69,FALSE,0
8743439283,126842529,78,FALSE,0
8743439283,157989498,88,TRUE,1
8743439283,252737052,96,TRUE,1
8743439283,256156323,123,FALSE,0
8743439283,301750126,39,FALSE,0
8743439283,320219866,37,FALSE,0
8743439283,352545711,15,TRUE,1
8743439283,363758022,38,TRUE,1
8743439283,1031547092,79,TRUE,1
8743542356,101356886,50,TRUE,1
8743542356,106305042,120,FALSE,0
8743542356,108958769,110,FALSE,0
8743542356,138880576,55,TRUE,1
8743542356,140297552,69,TRUE,1
8743542356,152168157,123,TRUE,1
8743542356,302214028,28,FALSE,0
8743542356,321580662,46,FALSE,0
8743542356,418942836,54,TRUE,1
8743542356,847565596,26,FALSE,0
8743545122,94296097,50,TRUE,0
8743545122,100594231,9,FALSE,1
8743545122,101695162,100,TRUE,0
8743545122,129958758,129,TRUE,0
8743545122,146711951,137,FALSE,1
8743545122,155494381,123,FALSE,1
8743545122,173978074,52,TRUE,0
8743545122,324277900,106,FALSE,1
8743545122,355168766,145,FALSE,1
8743545122,898754153,38,TRUE,0
8743555498,10366616,65,FALSE,0
8743555498,25907144,155,FALSE,0
8743555498,94155156,5,TRUE,1
8743555498,97658618,73,TRUE,1
8743555498,100058342,42,FALSE,0
8743555498,126212866,69,TRUE,1
8743555498,154715080,17,TRUE,1
8743555498,183719386,126,FALSE,0
8743555498,241884166,119,TRUE,1
8743555498,898455820,13,FALSE,0
8743561222,124801257,73,TRUE,0
8743561222,126842529,135,TRUE,0
8743561222,157989498,71,FALSE,1
8743561222,252737052,38,FALSE,1
8743561222,256156323,100,TRUE,0
8743561222,301750126,106,TRUE,0
8743561222,320219866,65,TRUE,0
8743561222,352545711,39,FALSE,1
8743561222,363758022,99,FALSE,1
8743561222,1031547092,37,FALSE,1
8743688613,73401082,128,TRUE,0
8743688613,90423751,123,FALSE,1
8743688613,106573901,126,TRUE,0
8743688613,154974246,17,FALSE,1
8743688613,160119017,28,FALSE,1
8743688613,164199202,63,TRUE,0
8743688613,164962869,49,FALSE,1
8743688613,191362875,110,FALSE,1
8743688613,402583877,98,TRUE,0
8743688613,1044002267,48,TRUE,0
8743783853,73401082,58,FALSE,0
8743783853,106573901,13,FALSE,0
8743783853,164199202,86,FALSE,0
8743783853,165564598,57,TRUE,1
8743783853,172099728,94,TRUE,1
8743783853,196878136,100,TRUE,1
8743783853,317880638,79,TRUE,1
8743783853,402583877,99,FALSE,0
8743783853,480412663,38,TRUE,1
8743783853,1044002267,54,FALSE,0
8744516025,93817671,64,FALSE,0
8744516025,103735745,79,FALSE,0
8744516025,106305042,17,TRUE,1
8744516025,108958769,100,TRUE,1
8744516025,171262902,38,FALSE,0
8744516025,195108598,108,FALSE,0
8744516025,302214028,96,TRUE,1
8744516025,312436974,126,FALSE,0
8744516025,321580662,56,TRUE,1
8744516025,847565596,123,TRUE,1
8744628933,93817671,110,FALSE,1
8744628933,103735745,136,FALSE,1
8744628933,106305042,17,TRUE,0
8744628933,108958769,83,TRUE,0
8744628933,171262902,73,FALSE,1
8744628933,195108598,28,FALSE,1
8744628933,302214028,29,TRUE,0
8744628933,312436974,39,FALSE,1
8744628933,321580662,138,TRUE,0
8744628933,847565596,90,TRUE,0
8744743926,93817671,64,TRUE,0
8744743926,103735745,79,TRUE,0
8744743926,106305042,13,FALSE,1
8744743926,108958769,37,FALSE,1
8744743926,171262902,70,TRUE,0
8744743926,195108598,28,TRUE,0
8744743926,302214028,99,FALSE,1
8744743926,312436974,126,TRUE,0
8744743926,321580662,49,FALSE,1
8744743926,847565596,90,FALSE,1
8744876410,86698277,29,TRUE,0
8744876410,93618577,120,TRUE,0
8744876410,124801257,48,FALSE,1
8744876410,126842529,78,FALSE,1
8744876410,136829091,40,TRUE,0
8744876410,256156323,86,FALSE,1
8744876410,301750126,126,FALSE,1
8744876410,320219866,110,FALSE,1
8744876410,331855530,73,TRUE,0
8744876410,346412363,27,TRUE,0
8744971178,86698277,98,FALSE,1
8744971178,93618577,52,FALSE,1
8744971178,124801257,72,TRUE,0
8744971178,126842529,129,TRUE,0
8744971178,136829091,40,FALSE,1
8744971178,256156323,123,TRUE,0
8744971178,301750126,17,TRUE,0
8744971178,320219866,110,TRUE,0
8744971178,331855530,73,FALSE,1
8744971178,346412363,27,FALSE,1
8745090204,86698277,155,TRUE,0
8745090204,93618577,16,TRUE,0
8745090204,124801257,48,FALSE,1
8745090204,126842529,78,FALSE,1
8745090204,136829091,26,TRUE,0
8745090204,256156323,123,FALSE,1
8745090204,301750126,13,FALSE,1
8745090204,320219866,64,FALSE,1
8745090204,331855530,73,TRUE,0
8745090204,346412363,100,TRUE,0
8745834843,9403474,100,FALSE,0
8745834843,91730177,40,FALSE,0
8745834843,94296097,64,TRUE,1
8745834843,101695162,51,TRUE,1
8745834843,116585378,16,FALSE,0
8745834843,127617979,114,FALSE,0
8745834843,129958758,129,TRUE,1
8745834843,173978074,13,TRUE,1
8745834843,190826739,155,FALSE,0
8745834843,898754153,54,TRUE,1
8745947296,9403474,100,FALSE,1
8745947296,91730177,64,FALSE,1
8745947296,94296097,40,TRUE,0
8745947296,101695162,119,TRUE,0
8745947296,116585378,106,FALSE,1
8745947296,127617979,4,FALSE,1
8745947296,129958758,78,TRUE,0
8745947296,173978074,120,TRUE,0
8745947296,190826739,15,FALSE,1
8745947296,898754153,63,TRUE,0
8746052384,9403474,88,FALSE,1
8746052384,91730177,31,FALSE,1
8746052384,94296097,50,TRUE,0
8746052384,101695162,100,TRUE,0
8746052384,116585378,74,FALSE,1
8746052384,127617979,42,FALSE,1
8746052384,129958758,78,TRUE,0
8746052384,173978074,52,TRUE,0
8746052384,190826739,29,FALSE,1
8746052384,898754153,114,TRUE,0
8746216605,10366616,40,FALSE,1
8746216605,25907144,107,FALSE,1
8746216605,73401082,68,TRUE,0
8746216605,100058342,48,FALSE,1
8746216605,106573901,52,TRUE,0
8746216605,164199202,91,TRUE,0
8746216605,183719386,47,FALSE,1
8746216605,402583877,29,TRUE,0
8746216605,898455820,16,FALSE,1
8746216605,1044002267,89,TRUE,0
8746313247,10366616,110,TRUE,1
8746313247,25907144,100,TRUE,1
8746313247,73401082,40,FALSE,0
8746313247,100058342,56,TRUE,1
8746313247,106573901,52,FALSE,0
8746313247,164199202,86,FALSE,0
8746313247,183719386,126,TRUE,1
8746313247,402583877,108,FALSE,0
8746313247,898455820,43,TRUE,1
8746313247,1044002267,61,FALSE,0
8746446635,94296097,110,TRUE,1
8746446635,101695162,100,TRUE,1
8746446635,106305042,28,FALSE,0
8746446635,108958769,64,FALSE,0
8746446635,129958758,129,TRUE,1
8746446635,173978074,13,TRUE,1
8746446635,302214028,137,FALSE,0
8746446635,321580662,73,FALSE,0
8746446635,847565596,26,FALSE,0
8746446635,898754153,72,TRUE,1
8746557862,94296097,50,TRUE,0
8746557862,101695162,71,TRUE,0
8746557862,106305042,35,FALSE,1
8746557862,108958769,68,FALSE,1
8746557862,129958758,78,TRUE,0
8746557862,173978074,52,TRUE,0
8746557862,302214028,129,FALSE,1
8746557862,321580662,54,FALSE,1
8746557862,847565596,119,FALSE,1
8746557862,898754153,67,TRUE,0
8746649774,94296097,40,TRUE,0
8746649774,101695162,123,TRUE,0
8746649774,106305042,126,FALSE,1
8746649774,108958769,110,FALSE,1
8746649774,129958758,28,TRUE,0
8746649774,173978074,16,TRUE,0
8746649774,302214028,120,FALSE,1
8746649774,321580662,10,FALSE,1
8746649774,847565596,26,FALSE,1
8746649774,898754153,38,TRUE,0
8747354565,73401082,58,TRUE,0
8747354565,106573901,17,TRUE,0
8747354565,124801257,38,FALSE,1
8747354565,126842529,98,FALSE,1
8747354565,164199202,91,TRUE,0
8747354565,256156323,65,FALSE,1
8747354565,301750126,106,FALSE,1
8747354565,320219866,64,FALSE,1
8747354565,402583877,120,TRUE,0
8747354565,1044002267,114,TRUE,0
8747486863,73401082,58,TRUE,0
8747486863,106573901,120,TRUE,0
8747486863,124801257,38,FALSE,1
8747486863,126842529,135,FALSE,1
8747486863,164199202,86,TRUE,0
8747486863,256156323,100,FALSE,1
8747486863,301750126,39,FALSE,1
8747486863,320219866,37,FALSE,1
8747486863,402583877,108,TRUE,0
8747486863,1044002267,63,TRUE,0
8747660830,86698277,155,FALSE,0
8747660830,93618577,106,FALSE,0
8747660830,93817671,91,TRUE,1
8747660830,103735745,90,TRUE,1
8747660830,136829091,110,FALSE,0
8747660830,171262902,19,TRUE,1
8747660830,195108598,99,TRUE,1
8747660830,312436974,120,TRUE,1
8747660830,331855530,49,FALSE,0
8747660830,346412363,100,FALSE,0
8747822091,86698277,69,FALSE,0
8747822091,93618577,120,FALSE,0
8747822091,93817671,84,TRUE,1
8747822091,103735745,26,TRUE,1
8747822091,136829091,110,FALSE,0
8747822091,171262902,94,TRUE,1
8747822091,195108598,65,TRUE,1
8747822091,312436974,126,TRUE,1
8747822091,331855530,72,FALSE,0
8747822091,346412363,100,FALSE,0
8748008577,73401082,58,TRUE,0
8748008577,94296097,50,FALSE,1
8748008577,101695162,100,FALSE,1
8748008577,106573901,120,TRUE,0
8748008577,129958758,155,FALSE,1
8748008577,164199202,86,TRUE,0
8748008577,173978074,52,FALSE,1
8748008577,402583877,28,TRUE,0
8748008577,898754153,70,FALSE,1
8748008577,1044002267,114,TRUE,0
8748080084,73401082,31,FALSE,1
8748080084,94296097,40,TRUE,0
8748080084,101695162,86,TRUE,0
8748080084,106573901,120,FALSE,1
8748080084,129958758,28,TRUE,0
8748080084,164199202,90,FALSE,1
8748080084,173978074,16,TRUE,0
8748080084,402583877,38,FALSE,1
8748080084,898754153,63,TRUE,0
8748080084,1044002267,114,FALSE,1
8748176080,73401082,63,FALSE,1
8748176080,94296097,9,TRUE,0
8748176080,101695162,79,TRUE,0
8748176080,106573901,120,FALSE,1
8748176080,129958758,129,TRUE,0
8748176080,164199202,119,FALSE,1
8748176080,173978074,16,TRUE,0
8748176080,402583877,108,FALSE,1
8748176080,898754153,10,TRUE,0
8748176080,1044002267,89,FALSE,1
8748904227,93817671,110,FALSE,0
8748904227,94296097,111,TRUE,1
8748904227,101695162,100,TRUE,1
8748904227,103735745,65,FALSE,0
8748904227,129958758,129,TRUE,1
8748904227,171262902,46,FALSE,0
8748904227,173978074,52,TRUE,1
8748904227,195108598,29,FALSE,0
8748904227,312436974,106,FALSE,0
8748904227,898754153,114,TRUE,1
8748993377,93817671,110,FALSE,1
8748993377,94296097,87,TRUE,0
8748993377,101695162,91,TRUE,0
8748993377,103735745,114,FALSE,1
8748993377,129958758,99,TRUE,0
8748993377,171262902,138,FALSE,1
8748993377,173978074,120,TRUE,0
8748993377,195108598,65,FALSE,1
8748993377,312436974,106,FALSE,1
8748993377,898754153,41,TRUE,0
8749102310,93817671,86,FALSE,0
8749102310,94296097,58,TRUE,1
8749102310,101695162,71,TRUE,1
8749102310,103735745,136,FALSE,0
8749102310,129958758,99,TRUE,1
8749102310,171262902,19,FALSE,0
8749102310,173978074,90,TRUE,1
8749102310,195108598,29,FALSE,0
8749102310,312436974,126,FALSE,0
8749102310,898754153,38,TRUE,1
8749290937,86698277,98,FALSE,1
8749290937,93618577,120,FALSE,1
8749290937,93817671,83,TRUE,0
8749290937,103735745,123,TRUE,0
8749290937,136829091,40,FALSE,1
8749290937,171262902,138,TRUE,0
8749290937,195108598,28,TRUE,0
8749290937,312436974,16,TRUE,0
8749290937,331855530,72,FALSE,1
8749290937,346412363,86,FALSE,1
8749401157,86698277,155,TRUE,0
8749401157,93618577,17,TRUE,0
8749401157,93817671,100,FALSE,1
8749401157,103735745,27,FALSE,1
8749401157,136829091,64,TRUE,0
8749401157,171262902,63,FALSE,1
8749401157,195108598,78,FALSE,1
8749401157,312436974,16,FALSE,1
8749401157,331855530,114,TRUE,0
8749401157,346412363,90,TRUE,0
8749533801,86698277,29,FALSE,0
8749533801,93618577,38,FALSE,0
8749533801,93817671,9,TRUE,1
8749533801,103735745,90,TRUE,1
8749533801,136829091,110,FALSE,0
8749533801,171262902,48,TRUE,1
8749533801,195108598,99,TRUE,1
8749533801,312436974,106,TRUE,1
8749533801,331855530,114,FALSE,0
8749533801,346412363,100,FALSE,0
8749655300,86698277,16,TRUE,0
8749655300,93618577,38,TRUE,0
8749655300,93817671,110,FALSE,1
8749655300,103735745,123,FALSE,1
