player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
127617979,Core,the Underdog,6,0.5087735760232035,0.03052641456139221
129958758,Core,of the Ant,8,0,0
129958758,Core,of the Bull,9,0.016725029547330093,0.0015052526592597086
129958758,Core,of the Mule,21,0,0
129958758,Core,of the Octopus,7,0.9005592759157297,0.06303914931410108
129958758,Core,of the Raven,6,0.020315077034201053,0.0012189046220520631
129958758,Core,the Accomplice,7,0.09189854651092402,0.006432898255764682
129958758,Core,the Decisive,25,0.00976282895238928,0.00244070723809732
129958758,Core,the Divine Thief,9,0.09216889786537011,0.00829520080788331
129958758,Core,the Even-Keeled,25,0,0
129958758,Core,the Flayed Twins Acolyte,7,0.09067756546569655,0.006347429582598758
129958758,Core,the Loquacious,7,0.1090862166084108,0.007636035162588756
129958758,Core,the Nothl Pilgrim,7,0.03408857565348817,0.002386200295744172
129958758,Core,the Pacifist,8,0.06668929686176318,0.005335143748941055
129958758,Core,the Patient,13,0,0
129958758,Core,the Tormented,9,0.008351300456190142,7.516170410571128e-4
129958758,Core,the Underdog,6,0.3735711122133149,0.022414266732798893
131303632,Mid,of the Ant,8,0,0
131303632,Mid,of the Bull,9,0.02233404321280522,0.00201006388915247
131303632,Mid,of the Mule,21,0.07796618066099084,0.016372897938808077
131303632,Mid,of the Octopus,7,0.7018708485864635,0.04913095940105244
131303632,Mid,of the Raven,6,0,0
131303632,Mid,the Accomplice,7,0.019445008038613026,0.0013611505627029118
131303632,Mid,the Decisive,25,0.017362635501954066,0.004340658875488517
131303632,Mid,the Divine Thief,9,0.08476181402962903,0.007628563262666612
131303632,Mid,the Even-Keeled,25,0,0
131303632,Mid,the Flayed Twins Acolyte,7,0.14372556128374914,0.01006078928986244
131303632,Mid,the Loquacious,7,0,0
131303632,Mid,the Nothl Pilgrim,7,0,0
131303632,Mid,the Pacifist,8,0,0
131303632,Mid,the Patient,13,0,0
131303632,Mid,the Tormented,9,0.0393541748801266,0.0035418757392113942
131303632,Mid,the Underdog,6,0.4252987877239578,0.02551792726343747
137129583,Mid,of the Ant,8,0,0
137129583,Mid,of the Bull,9,0.03790071012047324,0.0034110639108425917
137129583,Mid,of the Mule,21,0,0
137129583,Mid,of the Octopus,7,0.8124001900880532,0.05686801330616373
137129583,Mid,of the Raven,6,0.020315077034201053,0.0012189046220520631
137129583,Mid,the Accomplice,7,0.014738947219517967,0.0010317263053662576
137129583,Mid,the Decisive,25,0.00976282895238928,0.00244070723809732
137129583,Mid,the Divine Thief,9,0.09216889786537011,0.00829520080788331
137129583,Mid,the Even-Keeled,25,0,0
137129583,Mid,the Flayed Twins Acolyte,7,0.09067756546569655,0.006347429582598758
137129583,Mid,the Loquacious,7,0.19191888739443527,0.013434322117610469
137129583,Mid,the Nothl Pilgrim,7,0.07241218808177198,0.0050688531657240386
137129583,Mid,the Pacifist,8,0.056870341921534937,0.004549627353722795
137129583,Mid,the Patient,13,0,0
137129583,Mid,the Tormented,9,0.008351300456190142,7.516170410571128e-4
137129583,Mid,the Underdog,6,0.3735711122133149,0.022414266732798893
140288368,Support,of the Ant,8,0.3575656279988106,0.028605250239904848
140288368,Support,of the Bull,9,0.03694474846257513,0.003325027361631762
140288368,Support,of the Mule,21,0.00843409689976028,0.0017711603489496588
140288368,Support,of the Octopus,7,0.6458756573727269,0.045211296016090884
140288368,Support,of the Raven,6,0.022931030934505377,0.0013758618560703226
140288368,Support,the Accomplice,7,0.2813270347774419,0.019692892434420933
140288368,Support,the Decisive,25,0.014620099656691388,0.003655024914172847
140288368,Support,the Divine Thief,9,0.07243357703996382,0.006519021933596744
140288368,Support,the Even-Keeled,25,0,0
140288368,Support,the Flayed Twins Acolyte,7,0.06626282195695861,0.004638397536987103
140288368,Support,the Loquacious,7,0,0
140288368,Support,the Nothl Pilgrim,7,0.4149047343424758,0.02904333140397331
140288368,Support,the Pacifist,8,0.20044849058939426,0.01603587924715154
140288368,Support,the Patient,13,0,0
140288368,Support,the Tormented,9,0.02983512159844782,0.002685160943860304
140288368,Support,the Underdog,6,0.4071572498110195,0.02442943498866117
140297552,Core,of the Ant,8,0,0
