player_id,player_role,emblem_colour,emblem_stat,average,stddev
10366616,Support,Blue,Camps Stacked,566.9456772163035,499.4780531579065
10366616,Support,Blue,Lotuses Grabbed,1112.2671018231615,812.6555618570517
10366616,Support,Blue,Runes Grabbed,511.01702031342353,289.3799926411648
10366616,Support,Blue,Smokes Used,630.4988771768944,332.8883263599796
10366616,Support,Blue,Wards Placed,1108.9493630786765,383.234442014735
10366616,Support,Blue,Watchers Taken,1332.0719924921716,849.8422250220879
10366616,Support,Green,Courier Kills,189.2521774101175,357.84100999323346
10366616,Support,Green,First Blood,0,0
10366616,Support,Green,Roshan Kills,111.93544163516152,290.8591846061762
10366616,Support,Green,Stuns,206.92597085328129,373.8782923188588
10366616,Support,Green,Teamfight Participation,1230.538073781639,247.01487789626935
10366616,Support,Green,Tormentor Kills,769.1743049338567,734.5822093423888
10366616,Support,Red,Creep Score,570.0763177035554,409.5188378576584
10366616,Support,Red,Deaths,846.438288786664,539.7985182035898
10366616,Support,Red,GPM,833.6322125475091,181.65907141696104
10366616,Support,Red,Kills,261.1777572294687,225.32277909395594
10366616,Support,Red,Madstone Collected,277.7585064686938,237.82693449650384
10366616,Support,Red,Tower Kills,444.3378513702598,432.3128012135274
25907144,Support,Blue,Camps Stacked,960.0630885550851,686.84762875872
25907144,Support,Blue,Lotuses Grabbed,534.5282937640769,415.1868867176143
25907144,Support,Blue,Runes Grabbed,446.6320537576381,317.5397647476539
25907144,Support,Blue,Smokes Used,1208.7939086686306,785.7063626113123
25907144,Support,Blue,Wards Placed,1164.6904113251737,644.0084388356505
25907144,Support,Blue,Watchers Taken,457.5488107009352,316.9652326889586
25907144,Support,Green,Courier Kills,514.4831997498599,842.5159615981767
25907144,Support,Green,First Blood,89.69967222233767,384.59237259512577
25907144,Support,Green,Roshan Kills,88.55175222278295,262.76684924496516
25907144,Support,Green,Stuns,592.8537096420316,389.1573924703082
25907144,Support,Green,Teamfight Participation,1309.191089797846,298.1104105689756
25907144,Support,Green,Tormentor Kills,629.788580426964,603.3296859460265
25907144,Support,Red,Creep Score,308.44548691038693,217.48735361270977
25907144,Support,Red,Deaths,745.7786801601036,585.563560701954
25907144,Support,Red,GPM,725.2156212940241,132.59377693585492
25907144,Support,Red,Kills,441.1537641840979,352.4521948461611
25907144,Support,Red,Madstone Collected,97.90703981131266,137.8397865142499
25907144,Support,Red,Tower Kills,105.86967983821943,198.63041479433764
56351509,Core,Blue,Camps Stacked,326.1754124572836,266.9915521047446
56351509,Core,Blue,Lotuses Grabbed,371.4122651167865,357.570971436167
56351509,Core,Blue,Runes Grabbed,307.0150366746396,274.9096723811625
56351509,Core,Blue,Smokes Used,6.543197064811471,42.93587743119186
56351509,Core,Blue,Wards Placed,3.710036405683086,20.327825686183118
56351509,Core,Blue,Watchers Taken,395.06152540201873,397.64845869932657
56351509,Core,Green,Courier Kills,114.94567805893855,330.8375647391317
56351509,Core,Green,First Blood,117.63419622242691,435.54390517209436
56351509,Core,Green,Roshan Kills,193.3551773289202,410.6944610421471
56351509,Core,Green,Stuns,392.31704619376745,469.86116979848083
56351509,Core,Green,Teamfight Participation,1243.6085743998517,313.8391151606709
56351509,Core,Green,Tormentor Kills,488.3374347139872,606.9073417904764
56351509,Core,Red,Creep Score,1037.3320502472757,355.6866533328417
56351509,Core,Red,Deaths,1210.2732438447601,370.7672452686941
56351509,Core,Red,GPM,1162.6858456865816,156.50042767788682
56351509,Core,Red,Kills,407.93749280663917,254.44631707166653
56351509,Core,Red,Madstone Collected,602.0600199284754,270.24100448724073
56351509,Core,Red,Tower Kills,585.7116406652691,670.3928211975688
73401082,Support,Blue,Camps Stacked,411.69334088821364,350.54514578346044
73401082,Support,Blue,Lotuses Grabbed,906.3529981806262,760.2740957164312
73401082,Support,Blue,Runes Grabbed,349.4551066381051,221.19163798450853
73401082,Support,Blue,Smokes Used,1572.4597581201394,621.0348480180699
73401082,Support,Blue,Wards Placed,1272.6032288505403,456.5097778724077
73401082,Support,Blue,Watchers Taken,463.09416140643236,435.38237869472067
73401082,Support,Green,Courier Kills,163.2863784699446,357.12157155978133
73401082,Support,Green,First Blood,196.07970578060417,548.2017718006491
73401082,Support,Green,Roshan Kills,103.6694234772863,280.80359311752494
73401082,Support,Green,Stuns,232.76354966028407,267.1290250114954
73401082,Support,Green,Teamfight Participation,1343.1618343193054,299.8553775710934
73401082,Support,Green,Tormentor Kills,427.31101625254075,589.2679739783788
73401082,Support,Red,Creep Score,231.50249346264073,168.53731129766612
73401082,Support,Red,Deaths,776.0943058314962,470.7204503793359
73401082,Support,Red,GPM,663.43489966407,153.41526026221095
73401082,Support,Red,Kills,300.20547176630924,202.59019142384835
73401082,Support,Red,Madstone Collected,77.18920399319691,92.72176387206382
73401082,Support,Red,Tower Kills,111.72993167416408,270.8100011732525
81306398,Support,Blue,Camps Stacked,1127.2965097704873,689.8703257538207
81306398,Support,Blue,Lotuses Grabbed,734.2778129620999,540.5337488454182
81306398,Support,Blue,Runes Grabbed,541.7688243254671,277.1708709533747
81306398,Support,Blue,Smokes Used,1107.6279892503157,585.8454595482103
81306398,Support,Blue,Wards Placed,1434.333874900474,554.2294630275298
81306398,Support,Blue,Watchers Taken,453.57021214636063,543.6612628380744
81306398,Support,Green,Courier Kills,342.2245972262062,546.29053091687
81306398,Support,Green,First Blood,88.91787117192641,383.55848078844235
81306398,Support,Green,Roshan Kills,14.799984860756126,112.66891284612201
81306398,Support,Green,Stuns,380.7434263439227,548.4445349241158
81306398,Support,Green,Teamfight Participation,1199.8686875761414,255.4727448104294
81306398,Support,Green,Tormentor Kills,415.80553865916056,463.4066806351994
81306398,Support,Red,Creep Score,271.12642109191006,159.5425323717949
81306398,Support,Red,Deaths,723.2784506636544,587.3897390788056
81306398,Support,Red,GPM,701.3373551369397,145.05099424962586
81306398,Support,Red,Kills,266.9988888647314,171.20437301755848
81306398,Support,Red,Madstone Collected,156.48445513601607,162.61851577992297
81306398,Support,Red,Tower Kills,64.84316177658084,152.18763827533476
86698277,Core,Blue,Camps Stacked,612.4844096975249,443.0648523446253
86698277,Core,Blue,Lotuses Grabbed,162.0475091100915,215.3622248183658
86698277,Core,Blue,Runes Grabbed,209.1534265340935,177.3951932445463
86698277,Core,Blue,Smokes Used,40.628110106748,116.45218435512547
86698277,Core,Blue,Wards Placed,6.85717371949358,27.273623075607613
86698277,Core,Blue,Watchers Taken,159.32398770907136,264.66035483720725
86698277,Core,Green,Courier Kills,281.2592893479806,577.5283027125735
86698277,Core,Green,First Blood,248.39273593563914,607.0422884156098
86698277,Core,Green,Roshan Kills,131.23835194001651,310.4901065386301
86698277,Core,Green,Stuns,332.7533577983482,311.5475745112565
86698277,Core,Green,Teamfight Participation,1256.9186859579097,333.01075638750154
86698277,Core,Green,Tormentor Kills,481.14124804082246,562.5175837970372
86698277,Core,Red,Creep Score,950.8110031744775,320.32490798564027
86698277,Core,Red,Deaths,999.4156448260771,515.888693643963
86698277,Core,Red,GPM,1168.2095830418907,186.66893170098814
86698277,Core,Red,Kills,660.0225110049831,473.1136328582619
86698277,Core,Red,Madstone Collected,827.573064927045,309.10302498094467
86698277,Core,Red,Tower Kills,512.6067192598993,533.5822204052436
93618577,Mid,Blue,Camps Stacked,390.5834718163934,300.0916190722443
93618577,Mid,Blue,Lotuses Grabbed,433.6337193375893,521.3015940946733
93618577,Mid,Blue,Runes Grabbed,1140.7005243165024,543.1321227903045
93618577,Mid,Blue,Smokes Used,36.024852336375666,95.3570190208851
93618577,Mid,Blue,Wards Placed,199.32335274598287,119.26162059751263
93618577,Mid,Blue,Watchers Taken,111.19832858316644,173.12655029235458
93618577,Mid,Green,Courier Kills,336.1916696932204,558.0550117326851
93618577,Mid,Green,First Blood,168.92419319767257,514.1255749393574
93618577,Mid,Green,Roshan Kills,88.00724515429735,261.7939276649039
93618577,Mid,Green,Stuns,760.9437287986974,776.139574750218
93618577,Mid,Green,Teamfight Participation,1303.0373538823872,338.4169451597561
93618577,Mid,Green,Tormentor Kills,375.74721015972193,568.8026925289212
93618577,Mid,Red,Creep Score,1125.946913736291,517.754152825735
93618577,Mid,Red,Deaths,1138.963315808075,461.3859407143759
93618577,Mid,Red,GPM,1227.8165789441546,198.29706468845754
93618577,Mid,Red,Kills,751.9870643512104,410.1745070238777
93618577,Mid,Red,Madstone Collected,498.1456227892,251.896628650272
93618577,Mid,Red,Tower Kills,381.57751996967636,424.4689287918919
94296097,Support,Blue,Camps Stacked,467.51883801006255,364.69819890631175
94296097,Support,Blue,Lotuses Grabbed,737.9111522083709,580.023101310772
94296097,Support,Blue,Runes Grabbed,388.2030944075317,297.0400389722953
94296097,Support,Blue,Smokes Used,1432.917373689477,636.7863419886895
94296097,Support,Blue,Wards Placed,1570.707094891162,696.6576268399957
94296097,Support,Blue,Watchers Taken,568.2834346551897,762.4522128677671
94296097,Support,Green,Courier Kills,0,0
94296097,Support,Green,First Blood,141.81874281559132,476.7910123712786
94296097,Support,Green,Roshan Kills,0,0
94296097,Support,Green,Stuns,382.4373031256729,450.4228246774488
94296097,Support,Green,Teamfight Participation,1216.7172172740018,380.9987714671399
94296097,Support,Green,Tormentor Kills,422.2275108593662,630.9666985031258
94296097,Support,Red,Creep Score,165.91382312693798,96.63532224862199
94296097,Support,Red,Deaths,906.4879669367199,544.4607086581757
94296097,Support,Red,GPM,595.1561644120146,117.36261019125286
94296097,Support,Red,Kills,230.486663132,213.7397769505909
94296097,Support,Red,Madstone Collected,72.23223553114585,99.71832847106913
94296097,Support,Red,Tower Kills,25.68955186442456,101.95703455959327
100058342,Core,Blue,Camps Stacked,547.1985089503014,488.55468660104054
100058342,Core,Blue,Lotuses Grabbed,675.4747609084611,464.3015522531586
100058342,Core,Blue,Runes Grabbed,583.1483704336237,323.55604434193623
100058342,Core,Blue,Smokes Used,25.496962256986482,107.4672208905947
100058342,Core,Blue,Wards Placed,21.75149627553954,54.95860638556225
100058342,Core,Blue,Watchers Taken,450.2747213159784,386.8349404224862
100058342,Core,Green,Courier Kills,186.18171781220076,502.5785326807492
