team_id,team_name,player_role,metric,n,ess,average,stddev,sem,prob_se
9467224,Aurora Gaming,Core,Cerulean,109,83.01504736180034,0.034567563872892997,0.12761283298607873,0.014006058631637414,0.020050117402800025
9467224,Aurora Gaming,Core,Crimson,109,83.01504736180034,0.2518159235128649,0.3139842923976445,0.03446112985528922,0.04763952416804952
9467224,Aurora Gaming,Core,Elemental,109,83.01504736180034,0.1565738204803327,0.23665523497640978,0.025973932393814302,0.03988455059441072
9467224,Aurora Gaming,Core,Emerald,109,83.01504736180034,0.2906152643408716,0.30908367486220373,0.033923265951428534,0.04983353785935305
9467224,Aurora Gaming,Core,Golden,109,83.01504736180034,0.34706700836131127,0.3647972670593762,0.04003807290801307,0.05224714488304367
9467224,Aurora Gaming,Core,Heroic,109,83.01504736180034,0.12945292964898172,0.22034808153801128,0.024184151994548087,0.03684458429227407
9467224,Aurora Gaming,Core,Otherworldly,109,83.01504736180034,0.18644877480804234,0.2699328435984031,0.029626293418752652,0.04274583535611327
9467224,Aurora Gaming,Core,Royal,109,83.01504736180034,0.1589440806577154,0.24683935331079665,0.027091683290532634,0.04012880298405711
9467224,Aurora Gaming,Core,camps_stacked,109,83.01504736180034,589.9239287525091,351.06645996221914,38.53105762779071,NA
9467224,Aurora Gaming,Core,courier_kills,109,83.01504736180034,146.3256952316357,224.7146786576857,24.663404855313043,NA
9467224,Aurora Gaming,Core,creep_score,109,83.01504736180034,1342.80572501615,465.49273080571504,51.089834209519445,NA
9467224,Aurora Gaming,Core,deaths,109,83.01504736180034,1199.285471010033,450.46724630092706,49.440722501719826,NA
9467224,Aurora Gaming,Core,first_blood,109,83.01504736180034,225.94408118528807,411.67795800672013,45.183430868773975,NA
9467224,Aurora Gaming,Core,gpm,109,83.01504736180034,1351.106925004715,178.85949789881806,19.63060105929439,NA
9467224,Aurora Gaming,Core,kills,109,83.01504736180034,821.724911466383,398.6607971302822,43.7547413382098,NA
9467224,Aurora Gaming,Core,lotuses_grabbed,109,83.01504736180034,342.30143510403866,207.21622694612213,22.74287433420337,NA
9467224,Aurora Gaming,Core,neutral_tokens_found,109,83.01504736180034,749.1344315651754,266.65538831867957,29.26657857083148,NA
9467224,Aurora Gaming,Core,roshan_kills,109,83.01504736180034,575.1343252908653,559.9555952420438,61.45754086447608,NA
9467224,Aurora Gaming,Core,runes_grabbed,109,83.01504736180034,410.20581517270085,248.599973999106,27.284919002110517,NA
9467224,Aurora Gaming,Core,smokes_used,109,83.01504736180034,47.48550230596997,127.92058058553322,14.039835257552266,NA
9467224,Aurora Gaming,Core,stuns,109,83.01504736180034,308.2416913542095,207.98829211228642,22.827611815001415,NA
9467224,Aurora Gaming,Core,teamfight_participation,109,83.01504736180034,1329.0658496685799,244.72485430858524,26.859607908233563,NA
9467224,Aurora Gaming,Core,the Clutch,109,83.01504736180034,0.36804534988995685,0.4852049964429395,0.05325334035397983,0.052931623461300446
9467224,Aurora Gaming,Core,the Cruel,0,NA,NA,NA,NA,NA
9467224,Aurora Gaming,Core,the Decisive,109,83.01504736180034,0.03386580475227554,0.1819831034357118,0.019973430234606352,0.019852765692842153
9467224,Aurora Gaming,Core,the Flayed Twins Acolyte,109,83.01504736180034,0.10105907720193187,0.3032388771431306,0.03328177420151707,0.03308071058921038
9467224,Aurora Gaming,Core,the Lucky,109,83.01504736180034,0.05221942369886598,0.2238213852612089,0.024565362053554436,0.024416956490731882
9467224,Aurora Gaming,Core,the Patient,109,83.01504736180034,0,0,0,0
9467224,Aurora Gaming,Core,the Tormented,109,83.01504736180034,0.058781391787997586,0.23664472316037696,0.025972778676682292,0.02581587055421393
9467224,Aurora Gaming,Core,the Underdog,109,83.01504736180034,0.4077268996851307,0.49439870742367986,0.054262389773426734,0.053934576958094865
9467224,Aurora Gaming,Core,tormentor_kills,109,83.01504736180034,692.2378221251153,545.5036417577448,59.87137665899316,NA
9467224,Aurora Gaming,Core,tower_kills,109,83.01504736180034,619.6997555228595,391.7309834227041,42.994164405439626,NA
9467224,Aurora Gaming,Core,wards_placed,109,83.01504736180034,20.95562002645407,34.88927087616084,3.8292479061247424,NA
9467224,Aurora Gaming,Core,watchers_taken,109,83.01504736180034,222.90668561278602,117.91284184162343,12.941442781361404,NA
9467224,Aurora Gaming,Mid,Cerulean,109,83.01504736180034,0.48805160217778687,0.5028953332530847,0.05519493109198449,0.05486148455878052
9467224,Aurora Gaming,Mid,Crimson,109,83.01504736180034,0.2600990002156696,0.44135473325717156,0.04844058490594744,0.04814794308569872
9467224,Aurora Gaming,Mid,Elemental,109,83.01504736180034,0.20929524349284684,0.4092780889305924,0.04492003489047009,0.044648661602936374
9467224,Aurora Gaming,Mid,Emerald,109,83.01504736180034,0.17305320107022212,0.38059251575265185,0.0417716695543899,0.04151931633782658
9467224,Aurora Gaming,Mid,Golden,109,83.01504736180034,0,0,0,0
9467224,Aurora Gaming,Mid,Heroic,109,83.01504736180034,0.15387816819473676,0.3630250503456365,0.03984356448264715,0.039602859436289065
9467224,Aurora Gaming,Mid,Otherworldly,109,83.01504736180034,0.4899613537588643,0.5029375885500909,0.05519956879301751,0.05486609424228908
9467224,Aurora Gaming,Mid,Royal,109,83.01504736180034,0.042813133497961404,0.20366599020645978,0.02235322054493808,0.022218179088246495
9467224,Aurora Gaming,Mid,camps_stacked,109,83.01504736180034,317.5754572990349,276.54276115010265,30.351760369161102,NA
9467224,Aurora Gaming,Mid,courier_kills,109,83.01504736180034,147.24975522408195,327.3324094194327,35.926143249745536,NA
9467224,Aurora Gaming,Mid,creep_score,109,83.01504736180034,1255.7241985796197,447.89804781193993,49.15874189027933,NA
9467224,Aurora Gaming,Mid,deaths,109,83.01504736180034,1365.2980212971427,394.5945599738138,43.30845427842912,NA
9467224,Aurora Gaming,Mid,first_blood,109,83.01504736180034,135.42131081678755,496.5235688113293,54.49560247220576,NA
9467224,Aurora Gaming,Mid,gpm,109,83.01504736180034,1264.7318551435744,178.72963576618346,19.616348130328316,NA
9467224,Aurora Gaming,Mid,kills,109,83.01504736180034,866.5668681718641,446.46964228982114,49.00196822555916,NA
9467224,Aurora Gaming,Mid,lotuses_grabbed,109,83.01504736180034,209.92867004028358,278.8215040988978,30.601862232746694,NA
9467224,Aurora Gaming,Mid,neutral_tokens_found,109,83.01504736180034,452.7377356113248,211.05243396085015,23.163914594137424,NA
9467224,Aurora Gaming,Mid,roshan_kills,109,83.01504736180034,211.94815121030163,463.2873427833412,50.84778336538335,NA
9467224,Aurora Gaming,Mid,runes_grabbed,109,83.01504736180034,1589.1917788644037,680.6620225757988,74.70559169833291,NA
9467224,Aurora Gaming,Mid,smokes_used,109,83.01504736180034,0,0,0,NA
9467224,Aurora Gaming,Mid,stuns,109,83.01504736180034,293.423418699082,316.7389096417844,34.76346097455331,NA
9467224,Aurora Gaming,Mid,teamfight_participation,109,83.01504736180034,1424.8866140511288,252.22944011090885,27.683268556571058,NA
9467224,Aurora Gaming,Mid,the Clutch,109,83.01504736180034,0.36804534988995685,0.4852049964429395,0.05325334035397983,0.052931623461300446
9467224,Aurora Gaming,Mid,the Cruel,0,NA,NA,NA,NA,NA
9467224,Aurora Gaming,Mid,the Decisive,109,83.01504736180034,0.03386580475227554,0.1819831034357118,0.019973430234606352,0.019852765692842153
9467224,Aurora Gaming,Mid,the Flayed Twins Acolyte,109,83.01504736180034,0.10105907720193187,0.3032388771431306,0.03328177420151707,0.03308071058921038
9467224,Aurora Gaming,Mid,the Lucky,109,83.01504736180034,0.05221942369886598,0.2238213852612089,0.024565362053554436,0.024416956490731882
9467224,Aurora Gaming,Mid,the Patient,109,83.01504736180034,0,0,0,0
9467224,Aurora Gaming,Mid,the Tormented,109,83.01504736180034,0.058781391787997586,0.23664472316037696,0.025972778676682292,0.02581587055421393
9467224,Aurora Gaming,Mid,the Underdog,109,83.01504736180034,0.4077268996851307,0.49439870742367986,0.054262389773426734,0.053934576958094865
9467224,Aurora Gaming,Mid,tormentor_kills,109,83.01504736180034,320.81562277485375,509.4713276373013,55.91667482849964,NA
9467224,Aurora Gaming,Mid,tower_kills,109,83.01504736180034,471.7825525754968,475.7693787125098,52.217740625757095,NA
9467224,Aurora Gaming,Mid,wards_placed,109,83.01504736180034,199.47517517424401,82.53885516310336,9.058995226042564,NA
9467224,Aurora Gaming,Mid,watchers_taken,109,83.01504736180034,191.1109969522864,185.16676233977915,20.322850525889802,NA
9467224,Aurora Gaming,Support,Cerulean,109,83.01504736180034,0.14698775363355504,0.22917492730847305,0.025152936375402595,0.03886331113199552
9467224,Aurora Gaming,Support,Crimson,109,83.01504736180034,0.3479891194964917,0.27338637557124496,0.03000533344291021,0.052279550413658754
9467224,Aurora Gaming,Support,Elemental,109,83.01504736180034,0.266574959434333,0.26580530144830217,0.02917327787160016,0.04852987052679625
9467224,Aurora Gaming,Support,Emerald,109,83.01504736180034,0.3485371604421763,0.313709966240017,0.0344310213767137,0.0522987077829588
9467224,Aurora Gaming,Support,Golden,109,83.01504736180034,0.22167174412794394,0.3174195877902913,0.03483816833614211,0.04558879967995666
9467224,Aurora Gaming,Support,Heroic,109,83.01504736180034,0.37598955630558545,0.32568843909453865,0.03574571041849847,0.05316250175702532
9467224,Aurora Gaming,Support,Otherworldly,109,83.01504736180034,0.16233017934533125,0.2475693454623008,0.027171803076571063,0.040472278860256915
9467224,Aurora Gaming,Support,Royal,109,83.01504736180034,0.2321657145484514,0.2748361132931557,0.03016444840853278,0.046339824287302954
9467224,Aurora Gaming,Support,camps_stacked,109,83.01504736180034,833.2736229328815,485.25760640004523,53.259114523603586,NA
9467224,Aurora Gaming,Support,courier_kills,109,83.01504736180034,350.115628114652,433.2567820866984,47.55179985012036,NA
9467224,Aurora Gaming,Support,creep_score,109,83.01504736180034,297.14378333764444,214.88617358666826,23.5846840475003,NA
9467224,Aurora Gaming,Support,deaths,109,83.01504736180034,384.9842354633641,691.860245388078,75.9346449338804,NA
9467224,Aurora Gaming,Support,first_blood,109,83.01504736180034,238.05593960850314,419.1005701755206,45.99809455739741,NA
9467224,Aurora Gaming,Support,gpm,109,83.01504736180034,728.105047248395,109.17797165052896,11.982753116901426,NA
9467224,Aurora Gaming,Support,kills,109,83.01504736180034,338.916146509796,177.59802781935028,19.49214927915869,NA
9467224,Aurora Gaming,Support,lotuses_grabbed,109,83.01504736180034,658.1606309854485,334.2233834618401,36.682457361803365,NA
9467224,Aurora Gaming,Support,neutral_tokens_found,109,83.01504736180034,126.98309168266584,116.02640900708865,12.734398644287648,NA
9467224,Aurora Gaming,Support,roshan_kills,109,83.01504736180034,49.642036714507505,164.16622140325887,18.01795061284507,NA
9467224,Aurora Gaming,Support,runes_grabbed,109,83.01504736180034,406.4574778413173,180.89520552873535,19.854028748769814,NA
9467224,Aurora Gaming,Support,smokes_used,109,83.01504736180034,989.0771700781326,278.43104207132177,30.55900734171662,NA
9467224,Aurora Gaming,Support,stuns,109,83.01504736180034,520.5365086420569,270.7834603536026,29.71965227512784,NA
9467224,Aurora Gaming,Support,teamfight_participation,109,83.01504736180034,1351.7449350384838,177.02140768614893,19.42886273340289,NA
9467224,Aurora Gaming,Support,the Clutch,109,83.01504736180034,0.36804534988995685,0.4852049964429395,0.05325334035397983,0.052931623461300446
9467224,Aurora Gaming,Support,the Cruel,0,NA,NA,NA,NA,NA
9467224,Aurora Gaming,Support,the Decisive,109,83.01504736180034,0.03386580475227554,0.1819831034357118,0.019973430234606352,0.019852765692842153
9467224,Aurora Gaming,Support,the Flayed Twins Acolyte,109,83.01504736180034,0.10105907720193187,0.3032388771431306,0.03328177420151707,0.03308071058921038
9467224,Aurora Gaming,Support,the Lucky,109,83.01504736180034,0.05221942369886598,0.2238213852612089,0.024565362053554436,0.024416956490731882
9467224,Aurora Gaming,Support,the Patient,109,83.01504736180034,0,0,0,0
9467224,Aurora Gaming,Support,the Tormented,109,83.01504736180034,0.058781391787997586,0.23664472316037696,0.025972778676682292,0.02581587055421393
9467224,Aurora Gaming,Support,the Underdog,109,83.01504736180034,0.4077268996851307,0.49439870742367986,0.054262389773426734,0.053934576958094865
